Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Measurement,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Measurement,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; MEASUREMENTID_FIELD_NUMBER; MEASUREMENTVALUE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceMeasurements,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceMeasurements,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; HARDWAREID_FIELD_NUMBER; MEASUREMENT_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; UPDATESTATE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStream,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStream,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; CONTENTTYPE_FIELD_NUMBER; METADATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStreamData,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStreamData,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER; DATA_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.SiteWhere,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.SiteWhere,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; SEND_REGISTRATION_VALUE; SEND_ACKNOWLEDGEMENT_VALUE; SEND_DEVICE_LOCATION_VALUE; SEND_DEVICE_ALERT_VALUE; SEND_DEVICE_MEASUREMENTS_VALUE; SEND_DEVICE_STREAM_VALUE; SEND_DEVICE_STREAM_DATA_VALUE; REQUEST_DEVICE_STREAM_DATA_VALUE; PARSER; COMMAND_FIELD_NUMBER; ORIGINATOR_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; METADATA_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; MESSAGE_FIELD_NUMBER; PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Command,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SEND_REGISTRATION_VALUE; SEND_ACKNOWLEDGEMENT_VALUE; SEND_DEVICE_LOCATION_VALUE; SEND_DEVICE_ALERT_VALUE; SEND_DEVICE_MEASUREMENTS_VALUE; SEND_DEVICE_STREAM_VALUE; SEND_DEVICE_STREAM_DATA_VALUE; REQUEST_DEVICE_STREAM_DATA_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Header,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Header,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; COMMAND_FIELD_NUMBER; ORIGINATOR_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.RegisterDevice,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.RegisterDevice,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; HARDWAREID_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; METADATA_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Acknowledge,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Acknowledge,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; HARDWAREID_FIELD_NUMBER; MESSAGE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStreamDataRequest,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStreamDataRequest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; HARDWAREID_FIELD_NUMBER; STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Device,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Device,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; ACK_REGISTRATION_VALUE; ACK_DEVICE_STREAM_VALUE; RECEIVE_DEVICE_STREAM_DATA_VALUE; NEW_REGISTRATION_VALUE; ALREADY_REGISTERED_VALUE; REGISTRATION_ERROR_VALUE; INVALID_SPECIFICATION_VALUE; SITE_TOKEN_REQUIRED_VALUE; NEW_DEVICES_NOT_ALLOWED_VALUE; STREAM_CREATED_VALUE; STREAM_EXISTS_VALUE; STREAM_FAILED_VALUE; PARSER; COMMAND_FIELD_NUMBER; ORIGINATOR_FIELD_NUMBER; NESTEDPATH_FIELD_NUMBER; NESTEDSPEC_FIELD_NUMBER; PARSER; STATE_FIELD_NUMBER; ERRORTYPE_FIELD_NUMBER; ERRORMESSAGE_FIELD_NUMBER; PARSER; STREAMID_FIELD_NUMBER; STATE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Command,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ACK_REGISTRATION_VALUE; ACK_DEVICE_STREAM_VALUE; RECEIVE_DEVICE_STREAM_DATA_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.RegistrationAckState,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NEW_REGISTRATION_VALUE; ALREADY_REGISTERED_VALUE; REGISTRATION_ERROR_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.RegistrationAckError,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: INVALID_SPECIFICATION_VALUE; SITE_TOKEN_REQUIRED_VALUE; NEW_DEVICES_NOT_ALLOWED_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStreamAckState,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: STREAM_CREATED_VALUE; STREAM_EXISTS_VALUE; STREAM_FAILED_VALUE
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Header,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Header,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; COMMAND_FIELD_NUMBER; ORIGINATOR_FIELD_NUMBER; NESTEDPATH_FIELD_NUMBER; NESTEDSPEC_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.RegistrationAck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.RegistrationAck,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; STATE_FIELD_NUMBER; ERRORTYPE_FIELD_NUMBER; ERRORMESSAGE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStreamAck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.DeviceStreamAck,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARSER; STREAMID_FIELD_NUMBER; STATE_FIELD_NUMBER
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.device.communication.protobuf.proto,Sitewhere.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.protobuf.test,SocketTests,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SERVER_SOCKET_PORT
sitewhere-1.13.0-b85bf70,com.sitewhere.rabbitmq,RabbitMqOutboundEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
sitewhere-1.13.0-b85bf70,com.sitewhere.web.configuration,DeviceCommunicationModel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.web.configuration,EventProcessingModel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.web.configuration.model,AttributeNode.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.web.configuration.model,ElementNode.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.web.configuration.model,ElementRole.Serializer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.web.filters,JsonpFilter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_CALLBACK; SAFE_PATTERN
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,AssetsController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,AssignmentsController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 50
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,AuthoritiesController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,BatchOperationsController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,CommandsController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,DeviceGroupsController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,DevicesController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 23
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,InvocationsController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,ScheduledJobsController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.web.rest.controllers,SchedulesController,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
